LastUpdateDt,TIMECARD_ID,CLIENT_CODE,MATTER_CODE,MATTER_REGION_SRC,GROUP_MATTER_CODE,GROUP_MATTER_REGION_SRC,MATTER_COMPANY_CODE,MATTER_BILLABLE_TYPE_CODE,MATTER_CURRENCY_CODE,TIMEKEEPER_ID,FE_COMPANY_CODE,FE_OFFICE_CODE,FE_PRACTICE_GROUP_CODE,FE_TEAM_CODE,FE_REGION_SRC_TRAN,FE_COMPANY_CODE_TRAN,FE_OFFICE_CODE_TRAN,FE_PRACTICE_GROUP_CODE_TRAN,FE_GROUP_CODE,FE_SUB_GROUP_CODE,FE_BAND_GROUP_CODE,FE_BAND_LEVEL_CODE,TIMECARD_WORKED_DATE,TIMECARD_WORKED_CAL_PERIOD,TIMECARD_POST_DATE,TIMECARD_POST_CAL_PERIOD,CONFIDENTIAL_FLAG,PRICING_UNIT,HOURS_WORKED,TIMECARD_NARRATIVE,WORKED_STANDARD_RATE_DC,FEES_WORKED_AT_STANDARD_DC,WORKED_AGREED_RATE_DC,FEES_WORKED_AT_AGREED_DC,MATTER_DISCOUNT_DC,WIP_HOURS_WRITE_UP_DOWN_VALUE_DC,FEES_WORKED_AT_AGREED_NET_DC,FEES_BILLED_AT_STANDARD_DC,FEES_BILLED_AT_AGREED_DC,MATTER_DISCOUNT_BILLED_DC,FEES_BILLED_AT_AGREED_NET_DC,FEES_WRITE_UP_DOWN_DC,HOURS_WRITE_UP_DOWN_VALUE_DC,WORKED_FEES_BILLED_NET_DC,BILL_NUM,CANCEL_BILL_NUM,BILL_TYPE,BILL_DATE,BILL_CAL_PERIOD,BILL_CURRENCY_CODE,HOURS_BILLED,FEES_BILLED_DC,BAD_DEBT_WO_DC,FINAL_BILL_NUM,FINAL_BILL_FLAG,MATERIAL_GROUP,COLLECTED_CAL_PERIOD,COLLECTED_DATE,HOURS_COLLECTED,FEES_COLLECTED_DC,PHASE_SET_CODE,PHASE_SET_DESC,PHASE_CODE,PHASE_DESC,TASK_CODE,TASK_DESC,ACTIVITY_CODE,ACTIVITY_DESC,FIXED_FEE_ACTIVITY_CODE,FIXED_FEE_ACTIVITY_DESC
09/01/2026,2034327091,10046124,1001283733,NRFUS,1001283733,NRFUS,US11,1,USD,145410,US11,SFO1,BF,1283,NRFUS,US11,SFO1,BF,P,PP,PL,L2,20240318,202403,20240326,202403,Y,BILLED,2,Ethical Wall in place. Please contact your local Compliance team for further details.,,0,,0,0,0,0,0,0,0,0,0,0,0,9495675788, ,ZL2,20260108,202601,USD,0,0,0,9495675788,1,ZFEE,,,0,0,,, ,, ,, ,, ,
09/01/2026,2034327099,10046124,1001283733,NRFUS,1001283733,NRFUS,US11,1,USD,145410,US11,SFO1,BF,1283,NRFUS,US11,SFO1,BF,P,PP,PL,L2,20240319,202403,20240326,202403,Y,BILLED,0,Ethical Wall in place. Please contact your local Compliance team for further details.,345,345,325,325,0,0,325,345,325,0,325,-325,0,0,9495675788, ,ZL2,20260108,202601,USD,1,0,0,9495675788,1,ZFEE,,,0,0,,,,,,,,,,
09/01/2026,2034327099,10046124,1001283733,NRFUS,1001283733,NRFUS,US11,1,USD,145410,US11,SFO1,BF,1283,NRFUS,US11,SFO1,BF,P,PP,PL,L2,20240319,202403,20240326,202403,Y,BILLED,1,Ethical Wall in place. Please contact your local Compliance team for further details.,,0,,0,0,0,0,0,0,0,0,0,0,0,9495675788, ,ZL2,20260108,202601,USD,0,0,0,9495675788,1,ZFEE,,,0,0,,, ,, ,, ,, ,
09/01/2026,2038939865,10044720,1001077832,NRFUS,1001077832,NRFUS,US11,1,USD,141922,US11,NYC1,BF,1281,NRFUS,US11,NYC1,BF,F,FF,PA,P1,20250108,202501,20250203,202502,N,BILLED,0, review final amendment docs and opinion; email Wilmington,1415,283,1415,283,0,0,283,283,283,0,283,-283,0,0,9495675499, ,ZL2,20260105,202601,USD,0.2,0,0,9495675499,1,ZFEE,,,0,0,,,,,,,,,,
09/01/2026,2038939865,10044720,1001077832,NRFUS,1001077832,NRFUS,US11,1,USD,141922,US11,NYC1,BF,1281,NRFUS,US11,NYC1,BF,F,FF,PA,P1,20250108,202501,20250203,202502,N,BILLED,0.2, review final amendment docs and opinion; email Wilmington,,0,,0,0,0,0,0,0,0,0,0,0,0,9495675499, ,ZL2,20260105,202601,USD,0,0,0,9495675499,1,ZFEE,,,0,0,,, ,, ,, ,, ,
09/01/2026,2042969550,10047528,1001331054,NRFUS,1001331054,NRFUS,US11,1,USD,141922,US11,NYC1,BF,1281,NRFUS,US11,NYC1,BF,F,FF,PA,P1,20251027,202510,20251028,202510,N,BILLED,0, review dacas,1415,283,1415,283,0,0,283,283,283,0,283,-283,0,0,9495675498, ,ZL2,20260105,202601,USD,0.2,0,0,9495675498,1,ZFEE,,,0,0,,,,,,,,,,
09/01/2026,2042969550,10047528,1001331054,NRFUS,1001331054,NRFUS,US11,1,USD,141922,US11,NYC1,BF,1281,NRFUS,US11,NYC1,BF,F,FF,PA,P1,20251027,202510,20251028,202510,N,BILLED,0.2, review dacas,,0,,0,0,0,0,0,0,0,0,0,0,0,9495675498, ,ZL2,20260105,202601,USD,0,0,0,9495675498,1,ZFEE,,,0,0,,, ,, ,, ,, ,
09/01/2026,2042970984,10043882,1001278855,NRFUS,1001278855,NRFUS,US11,1,USD,127958,US11,DAL1,BF,1283,NRFUS,US11,DAL1,BF,P,PP,PL,L1,20251028,202510,20251028,202510,Y,BILLED,0,Ethical Wall in place. Please contact your local Compliance team for further details.,220,1320,220,1320,0,0,1320,1320,1320,0,1320,-1320,0,0,9495675483, ,ZL2,20260105,202601,USD,6,0,0,9495675483,1,ZFEE,,,0,0,,,,,,,,,,
09/01/2026,2042970984,10043882,1001278855,NRFUS,1001278855,NRFUS,US11,1,USD,127958,US11,DAL1,BF,1283,NRFUS,US11,DAL1,BF,P,PP,PL,L1,20251028,202510,20251028,202510,Y,BILLED,6,Ethical Wall in place. Please contact your local Compliance team for further details.,,0,,0,0,0,0,0,0,0,0,0,0,0,9495675483, ,ZL2,20260105,202601,USD,0,0,0,9495675483,1,ZFEE,,,0,0,,, ,, ,, ,, ,
09/01/2026,2043826941,10272500,1001343203,NRFC,1001343203,NRFC,CA11,1,USD,148386,US11,HOU1,CS,1501,NRFUS,US11,HOU1,CS,A,AA,AS,A3,20251218,202512,20251219,202512,N,BILLED,0, Finalize and compile closing documents for transaction.,860,430,860,430,0,0,430,430,430,0,430,-430,0,0,9090832179, ,ZL2,20260107,202601,USD,0.5,0,0,9090832179,1,ZFEE,,,0,0,,,,,,,,,,
09/01/2026,2043826941,10272500,1001343203,NRFC,1001343203,NRFC,CA11,1,USD,148386,US11,HOU1,CS,1501,NRFUS,US11,HOU1,CS,A,AA,AS,A3,20251218,202512,20251219,202512,N,BILLED,0.5, Finalize and compile closing documents for transaction.,,0,,0,0,0,0,0,0,0,0,0,0,0,9090832179, ,ZL2,20260107,202601,USD,0,0,0,9090832179,1,ZFEE,,,0,0,,, ,, ,, ,, ,
09/01/2026,2043837870,10272500,1001343203,NRFC,1001343203,NRFC,CA11,1,USD,147755,US11,HOU1,CS,1501,NRFUS,US11,HOU1,CS,E,EE,PA,P2,20251219,202512,20251220,202512,N,BILLED,0," Closing and post closing follow up items during week, including correspondence regarding note.",1360,680,1360,680,0,0,680,680,680,0,680,-680,0,0,9090832179, ,ZL2,20260107,202601,USD,0.5,0,0,9090832179,1,ZFEE,,,0,0,,,,,,,,,,
09/01/2026,2043837870,10272500,1001343203,NRFC,1001343203,NRFC,CA11,1,USD,147755,US11,HOU1,CS,1501,NRFUS,US11,HOU1,CS,E,EE,PA,P2,20251219,202512,20251220,202512,N,BILLED,0.5," Closing and post closing follow up items during week, including correspondence regarding note.",,0,,0,0,0,0,0,0,0,0,0,0,0,9090832179, ,ZL2,20260107,202601,USD,0,0,0,9090832179,1,ZFEE,,,0,0,,, ,, ,, ,, ,
09/01/2026,2043871417,10272500,1001343203,NRFC,1001343203,NRFC,CA11,1,USD,152411,US11,HOU1,CS,1501,NRFUS,US11,HOU1,CS,A,AA,AS,A1,20251218,202512,20251222,202512,N,BILLED,0, Compile and organize executed signature pages.,675,1215,675,1215,0,0,1215,1215,1215,0,1215,-1215,0,0,9090832179, ,ZL2,20260107,202601,USD,1.8,0,0,9090832179,1,ZFEE,,,0,0,,,,,,,,,,
09/01/2026,2043871417,10272500,1001343203,NRFC,1001343203,NRFC,CA11,1,USD,152411,US11,HOU1,CS,1501,NRFUS,US11,HOU1,CS,A,AA,AS,A1,20251218,202512,20251222,202512,N,BILLED,1.8, Compile and organize executed signature pages.,,0,,0,0,0,0,0,0,0,0,0,0,0,9090832179, ,ZL2,20260107,202601,USD,0,0,0,9090832179,1,ZFEE,,,0,0,,, ,, ,, ,, ,
09/01/2026,2043878474,10272500,1001343203,NRFC,1001343203,NRFC,CA11,1,USD,152411,US11,HOU1,CS,1501,NRFUS,US11,HOU1,CS,A,AA,AS,A1,20251219,202512,20251223,202512,N,BILLED,0, Finish compiling signature pages; send signature pages to D. Bodunrin.,675,1147.5,675,1147.5,0,0,1147.5,1147.5,1147.5,0,1147.5,-1147.5,0,0,9090832179, ,ZL2,20260107,202601,USD,1.7,0,0,9090832179,1,ZFEE,,,0,0,,,,,,,,,,
09/01/2026,2043878474,10272500,1001343203,NRFC,1001343203,NRFC,CA11,1,USD,152411,US11,HOU1,CS,1501,NRFUS,US11,HOU1,CS,A,AA,AS,A1,20251219,202512,20251223,202512,N,BILLED,1.7, Finish compiling signature pages; send signature pages to D. Bodunrin.,,0,,0,0,0,0,0,0,0,0,0,0,0,9090832179, ,ZL2,20260107,202601,USD,0,0,0,9090832179,1,ZFEE,,,0,0,,, ,, ,, ,, ,
12/01/2026,2039182288,10048937,1000220105,NRFUS,1000220105,NRFUS,US11,1,USD,123351,US11,DEN1,CS,1501,NRFUS,US11,DEN1,CS,S,SB,OC,O3,20250219,202502,20250220,202502,N,BILLED,0, Review various resolutions provided by client; review organizational documents for Post Oak Companies LP and Post Oak Capital Partners LLC; organize resolutions and place into minute books,1680,2100,1680,2100,0,0,2100,2100,2100,0,2100,0,0,2100,9495676053, ,ZL2,20260109,202601,USD,1.25,2100,0,9495676053,1,ZFEE,202601,20260120,1.25,2100,,,,,,,,,,
12/01/2026,2039182288,10048937,1000220105,NRFUS,1000220105,NRFUS,US11,1,USD,123351,US11,DEN1,CS,1501,NRFUS,US11,DEN1,CS,S,SB,OC,O3,20250219,202502,20250220,202502,N,BILLED,1.25, Review various resolutions provided by client; review organizational documents for Post Oak Companies LP and Post Oak Capital Partners LLC; organize resolutions and place into minute books,1680,0,1680,0,0,0,0,0,0,0,0,0,0,0,9495676053, ,ZL2,20260109,202601,USD,0,0,0,9495676053,1,ZFEE,202601,20260120,0,0,,, ,, ,, ,, ,
12/01/2026,2041210160,10037765,1001351688,NRFUS,1001351688,NRFUS,US11,1,USD,154480,US11,DAL1,BF,1281,NRFUS,US11,DAL1,BF,A,AB,AS,A4,20250630,202506,20250702,202506,N,BILLED,0, Analyze term sheet and discuss precedents.,980,-980,862,-862,163.73,0,-698.27,-980,-862,163.73,-698.27,0,0,-698.27,8248082679,9495659365,S1,20260109,202601,USD,-1,-698.27,0,,0,ZFEE,,,0,0,,,,,,,,,,
12/01/2026,2041219938,10037765,1001351688,NRFUS,1001351688,NRFUS,US11,1,USD,154352,US11,DAL1,BF,1281,NRFUS,US11,DAL1,BF,F,FF,PA,P4,20250623,202506,20250702,202506,N,BILLED,0, Coordinate document preparation.,1350,-1350,1188,-1188,225.65,0,-962.35,-1350,-1188,225.65,-962.35,0,0,-962.35,8248082679,9495659365,S1,20260109,202601,USD,-1,-962.35,0,,0,ZFEE,,,0,0,,,,,,,,,,
12/01/2026,2041219942,10037765,1001351688,NRFUS,1001351688,NRFUS,US11,1,USD,154352,US11,DAL1,BF,1281,NRFUS,US11,DAL1,BF,F,FF,PA,P4,20250624,202506,20250702,202506,N,BILLED,0, Attention to diligence.,1350,-2700,1188,-2376,451.3,0,-1924.7,-2700,-2376,451.3,-1924.7,0,0,-1924.7,8248082679,9495659365,S1,20260109,202601,USD,-2,-1924.7,0,,0,ZFEE,,,0,0,,,,,,,,,,
12/01/2026,2041220837,10037765,1001351688,NRFUS,1001351688,NRFUS,US11,1,USD,154352,US11,DAL1,BF,1281,NRFUS,US11,DAL1,BF,F,FF,PA,P4,20250630,202506,20250702,202506,N,BILLED,0, Attention to diligence.,1350,-1350,1188,-1188,225.65,0,-962.35,-1350,-1188,225.65,-962.35,0,0,-962.35,8248082679,9495659365,S1,20260109,202601,USD,-1,-962.35,0,,0,ZFEE,,,0,0,,,,,,,,,,
12/01/2026,2041286880,10037765,1001351688,NRFUS,1001351688,NRFUS,US11,1,USD,154480,US11,DAL1,BF,1281,NRFUS,US11,DAL1,BF,A,AB,AS,A4,20250703,202507,20250708,202507,N,BILLED,0, Initial draft of Line of Credit Agreement.,980,-3920,862,-3448,654.92,0,-2793.08,-3920,-3448,654.92,-2793.08,0,0,-2793.08,8248082679,9495659365,S1,20260109,202601,USD,-4,-2793.08,0,,0,ZFEE,,,0,0,,,,,,,,,,
12/01/2026,2041353282,10037765,1001351688,NRFUS,1001351688,NRFUS,US11,1,USD,154480,US11,DAL1,BF,1281,NRFUS,US11,DAL1,BF,A,AB,AS,A4,20250707,202507,20250713,202507,N,BILLED,0, Finalize initial draft for J.Riley review.,980,-1470,862,-1293,245.59,0,-1047.41,-1470,-1293,245.59,-1047.41,0,0,-1047.41,8248082679,9495659365,S1,20260109,202601,USD,-1.5,-1047.41,0,,0,ZFEE,,,0,0,,,,,,,,,,
12/01/2026,2041354017,10037765,1001351688,NRFUS,1001351688,NRFUS,US11,1,USD,154480,US11,DAL1,BF,1281,NRFUS,US11,DAL1,BF,A,AB,AS,A4,20250708,202507,20250713,202507,N,BILLED,0, Initial draft of the closing checklist and distribute to Borrower's counsel.,980,-980,862,-862,163.73,0,-698.27,-980,-862,163.73,-698.27,0,0,-698.27,8248082679,9495659365,S1,20260109,202601,USD,-1,-698.27,0,,0,ZFEE,,,0,0,,,,,,,,,,
12/01/2026,2041354021,10037765,1001351688,NRFUS,1001351688,NRFUS,US11,1,USD,154480,US11,DAL1,BF,1281,NRFUS,US11,DAL1,BF,A,AB,AS,A4,20250710,202507,20250713,202507,N,BILLED,0, Revise Line of Credit Agreement per J.Riley comments to initial draft.,980,-784,862,-689.6,130.98,0,-558.62,-784,-689.6,130.98,-558.62,0,0,-558.62,8248082679,9495659365,S1,20260109,202601,USD,-0.8,-558.62,0,,0,ZFEE,,,0,0,,,,,,,,,,
12/01/2026,2041384306,10037765,1001351688,NRFUS,1001351688,NRFUS,US11,1,USD,154480,US11,DAL1,BF,1281,NRFUS,US11,DAL1,BF,A,AB,AS,A4,20250711,202507,20250715,202507,N,BILLED,0," Revise Closing Checklist and Line of Credit Agreement per BMO feedback to footnotes, initial draft of Pledge Agreement, correspondence with BMO regarding open points, internal correspondence on structure and review lien searches.",980,-2156,862,-1896.4,360.2,0,-1536.2,-2156,-1896.4,360.2,-1536.2,0,0,-1536.2,8248082679,9495659365,S1,20260109,202601,USD,-2.2,-1536.2,0,,0,ZFEE,,,0,0,,,,,,,,,,
12/01/2026,2041429104,10037765,1001351688,NRFUS,1001351688,NRFUS,US11,1,USD,154352,US11,DAL1,BF,1281,NRFUS,US11,DAL1,BF,F,FF,PA,P4,20250707,202507,20250717,202507,N,BILLED,0, Attention to loan agreement.,1350,-1350,1188,-1188,225.65,0,-962.35,-1350,-1188,225.65,-962.35,0,0,-962.35,8248082679,9495659365,S1,20260109,202601,USD,-1,-962.35,0,,0,ZFEE,,,0,0,,,,,,,,,,
12/01/2026,2041429130,10037765,1001351688,NRFUS,1001351688,NRFUS,US11,1,USD,154352,US11,DAL1,BF,1281,NRFUS,US11,DAL1,BF,F,FF,PA,P4,20250702,202507,20250717,202507,N,BILLED,0, Correspondence regarding status and process.,1350,-1350,1188,-1188,225.65,0,-962.35,-1350,-1188,225.65,-962.35,0,0,-962.35,8248082679,9495659365,S1,20260109,202601,USD,-1,-962.35,0,,0,ZFEE,,,0,0,,,,,,,,,,
12/01/2026,2041429742,10037765,1001351688,NRFUS,1001351688,NRFUS,US11,1,USD,154352,US11,DAL1,BF,1281,NRFUS,US11,DAL1,BF,F,FF,PA,P4,20250714,202507,20250717,202507,N,BILLED,0, Attention to loan agreement.,1350,-1350,1188,-1188,225.65,0,-962.35,-1350,-1188,225.65,-962.35,0,0,-962.35,8248082679,9495659365,S1,20260109,202601,USD,-1,-962.35,0,,0,ZFEE,,,0,0,,,,,,,,,,
12/01/2026,2041429765,10037765,1001351688,NRFUS,1001351688,NRFUS,US11,1,USD,154352,US11,DAL1,BF,1281,NRFUS,US11,DAL1,BF,F,FF,PA,P4,20250710,202507,20250717,202507,N,BILLED,0, Review Loan Agreement.,1350,-2700,1188,-2376,451.3,0,-1924.7,-2700,-2376,451.3,-1924.7,0,0,-1924.7,8248082679,9495659365,S1,20260109,202601,USD,-2,-1924.7,0,,0,ZFEE,,,0,0,,,,,,,,,,
12/01/2026,2041486317,10037765,1001351688,NRFUS,1001351688,NRFUS,US11,1,USD,154480,US11,DAL1,BF,1281,NRFUS,US11,DAL1,BF,A,AB,AS,A4,20250714,202507,20250722,202507,N,BILLED,0," Revise the draft Line of Credit Agreement per BMO additional feedback, prepare responses for BMO's inquiries, and additional revisions to the draft pledge agreement.",980,-1960,862,-1724,327.46,0,-1396.54,-1960,-1724,327.46,-1396.54,0,0,-1396.54,8248082679,9495659365,S1,20260109,202601,USD,-2,-1396.54,0,,0,ZFEE,,,0,0,,,,,,,,,,
12/01/2026,2041486369,10037765,1001351688,NRFUS,1001351688,NRFUS,US11,1,USD,154480,US11,DAL1,BF,1281,NRFUS,US11,DAL1,BF,A,AB,AS,A4,20250715,202507,20250722,202507,N,BILLED,0," Discuss borrowing base, change of control and electronic shares with J.Riley, revise credit agreement and closing checklist, correspondence with BMO on open items and distribute drafts to Borrower's counsel.",980,-1470,862,-1293,245.59,0,-1047.41,-1470,-1293,245.59,-1047.41,0,0,-1047.41,8248082679,9495659365,S1,20260109,202601,USD,-1.5,-1047.41,0,,0,ZFEE,,,0,0,,,,,,,,,,
12/01/2026,2041524796,10012918,1001322250,NRFC,1001322250,NRFC,CA11,1,CAD,143703,MX11,MEX1,BF,1288,NRFUS,MX11,MEX1,BF,F,FN,PA,P2,20250718,202507,20250724,202507,Y,BILLED,0,Ethical Wall in place. Please contact your local Compliance team for further details.,841.16,420.58,757.04,378.52,0,0,378.52,420.58,378.52,0,378.52,-199.81,0,178.71,9090836533, ,ZL2,20260109,202601,CAD,0.5,178.71,0,9090836533,1,ZFEE,202601,20260128,0,0,,,,,,,,,,
12/01/2026,2041524796,10012918,1001322250,NRFC,1001322250,NRFC,CA11,1,CAD,143703,MX11,MEX1,BF,1288,NRFUS,MX11,MEX1,BF,F,FN,PA,P2,20250718,202507,20250724,202507,Y,BILLED,0.5,Ethical Wall in place. Please contact your local Compliance team for further details.,841.16,0,757.04,0,0,0,0,0,0,0,0,0,0,0,9090836533, ,ZL2,20260109,202601,CAD,0,0,0,9090836533,1,ZFEE,202601,20260128,0,0,,, ,, ,, ,, ,
12/01/2026,2041685385,10012918,1001322250,NRFC,1001322250,NRFC,CA11,1,CAD,143698,MX11,MEX1,BF,1288,NRFUS,MX11,MEX1,BF,C,CC,CO,C1,20250718,202507,20250802,202508,Y,BILLED,0,Ethical Wall in place. Please contact your local Compliance team for further details.,581.3,290.65,523.16,261.58,0,0,261.58,290.65,261.58,0,261.58,-138.06,0,123.52,9090836533, ,ZL2,20260109,202601,CAD,0.5,123.52,0,9090836533,1,ZFEE,202601,20260128,0,0,,,,,,,,,,
12/01/2026,2041685385,10012918,1001322250,NRFC,1001322250,NRFC,CA11,1,CAD,143698,MX11,MEX1,BF,1288,NRFUS,MX11,MEX1,BF,C,CC,CO,C1,20250718,202507,20250802,202508,Y,BILLED,0.5,Ethical Wall in place. Please contact your local Compliance team for further details.,581.3,0,523.16,0,0,0,0,0,0,0,0,0,0,0,9090836533, ,ZL2,20260109,202601,CAD,0,0,0,9090836533,1,ZFEE,202601,20260128,0,0,,, ,, ,, ,, ,
12/01/2026,2041710165,10264808,1001356428,NRFUS,1001356428,NRFUS,US11,1,USD,124989,US11,LAX1,DR,1795,NRFUS,US11,LAX1,DR,C,CN,CO,C5,20250801,202508,20250805,202508,N,BILLED,0, Emails with EHA re confidentiality agreement and testing.,880,-88,880,-88,0,0,-88,-88,-88,0,-88,0,0,-88,8248082691,9495646503,S1,20260109,202601,USD,-0.1,-88,0,9495676108,0,ZFEE,,,0,0,,,,,,,,,,
12/01/2026,2041710165,10264808,1001356428,NRFUS,1001356428,NRFUS,US11,1,USD,124989,US11,LAX1,DR,1795,NRFUS,US11,LAX1,DR,C,CN,CO,C5,20250801,202508,20250805,202508,N,BILLED,0, Emails with EHA re confidentiality agreement and testing.,880,88,880,88,0,0,88,88,88,0,88,-88,0,0,9495676108, ,ZL2,20260109,202601,USD,0.1,0,0,9495676108,1,ZFEE,,,0,0,,,,,,,,,,
12/01/2026,2041710174,10264808,1001356428,NRFUS,1001356428,NRFUS,US11,1,USD,124989,US11,LAX1,DR,1795,NRFUS,US11,LAX1,DR,C,CN,CO,C5,20250801,202508,20250805,202508,N,BILLED,0, Draft memo to client team re status of joint defense group settlement.,880,-264,880,-264,0,0,-264,-264,-264,0,-264,0,0,-264,8248082691,9495646503,S1,20260109,202601,USD,-0.3,-264,0,9495676108,0,ZFEE,,,0,0,,,,,,,,,,
12/01/2026,2041710174,10264808,1001356428,NRFUS,1001356428,NRFUS,US11,1,USD,124989,US11,LAX1,DR,1795,NRFUS,US11,LAX1,DR,C,CN,CO,C5,20250801,202508,20250805,202508,N,BILLED,0, Draft memo to client team re status of joint defense group settlement.,880,264,880,264,0,0,264,264,264,0,264,-264,0,0,9495676108, ,ZL2,20260109,202601,USD,0.3,0,0,9495676108,1,ZFEE,,,0,0,,,,,,,,,,
12/01/2026,2041723511,10037765,1001351688,NRFUS,1001351688,NRFUS,US11,1,USD,154352,US11,DAL1,BF,1281,NRFUS,US11,DAL1,BF,F,FF,PA,P4,20250730,202507,20250805,202508,N,BILLED,0, Attention to structure.,1350,-4050,1188,-3564,676.95,0,-2887.05,-4050,-3564,676.95,-2887.05,0,0,-2887.05,8248082679,9495659365,S1,20260109,202601,USD,-3,-2887.05,0,,0,ZFEE,,,0,0,,,,,,,,,,
12/01/2026,2041733134,10012918,1001322250,NRFC,1001322250,NRFC,CA11,1,CAD,143703,MX11,MEX1,BF,1288,NRFUS,MX11,MEX1,BF,F,FN,PA,P2,20250805,202508,20250806,202508,Y,BILLED,0,Ethical Wall in place. Please contact your local Compliance team for further details.,841.43,252.43,757.3,227.19,0,0,227.19,252.429,227.19,0,227.19,-119.93,0,107.26,9090836533, ,ZL2,20260109,202601,CAD,0.3,107.26,0,9090836533,1,ZFEE,202601,20260128,0,0,,,,,,,,,,
12/01/2026,2041733134,10012918,1001322250,NRFC,1001322250,NRFC,CA11,1,CAD,143703,MX11,MEX1,BF,1288,NRFUS,MX11,MEX1,BF,F,FN,PA,P2,20250805,202508,20250806,202508,Y,BILLED,0.3,Ethical Wall in place. Please contact your local Compliance team for further details.,841.43,0,757.3,0,0,0,0,0,0,0,0,0,0,0,9090836533, ,ZL2,20260109,202601,CAD,0,0,0,9090836533,1,ZFEE,202601,20260128,0,0,,, ,, ,, ,, ,
12/01/2026,2041892885,10264808,1001356428,NRFUS,1001356428,NRFUS,US11,1,USD,126109,US11,DAL1,DR,1795,NRFUS,US11,DAL1,DR,R,RA,SR,R3,20250814,202508,20250819,202508,N,BILLED,0, Review correspondence with client regarding inclusion in consent judgment proposal.,830,-83,830,-83,0,0,-83,-83,-83,0,-83,83,0,0,8248082691,9495646503,S1,20260109,202601,USD,-0.1,0,0,9495676108,0,ZFEE,202601,20260126,0,0,,,,,,,,,,
12/01/2026,2041892885,10264808,1001356428,NRFUS,1001356428,NRFUS,US11,1,USD,126109,US11,DAL1,DR,1795,NRFUS,US11,DAL1,DR,R,RA,SR,R3,20250814,202508,20250819,202508,N,BILLED,0, Review correspondence with client regarding inclusion in consent judgment proposal.,830,83,830,83,0,0,83,83,83,0,83,-83,0,0,9495676108, ,ZL2,20260109,202601,USD,0.1,0,0,9495676108,1,ZFEE,202601,20260126,0.1,49.385,,,,,,,,,,
12/01/2026,2041894115,10264808,1001356428,NRFUS,1001356428,NRFUS,US11,1,USD,126109,US11,DAL1,DR,1795,NRFUS,US11,DAL1,DR,R,RA,SR,R3,20250812,202508,20250819,202508,N,BILLED,0," Confer with client regarding testing confidentiality agreement, joining in term sheet proposal, and settlement details.",830,332,705.5,282.2,0,0,282.2,332,282.2,0,282.2,0,0,282.2,9495676108, ,ZL2,20260109,202601,USD,0.4,282.2,0,9495676108,1,ZFEE,202601,20260126,0.4,197.54,,,,,,,,,,
12/01/2026,2041894115,10264808,1001356428,NRFUS,1001356428,NRFUS,US11,1,USD,126109,US11,DAL1,DR,1795,NRFUS,US11,DAL1,DR,R,RA,SR,R3,20250812,202508,20250819,202508,N,BILLED,0," Confer with client regarding testing confidentiality agreement, joining in term sheet proposal, and settlement details.",830,-332,830,-332,0,0,-332,-332,-332,0,-332,0,0,-332,8248082691,9495646503,S1,20260109,202601,USD,-0.4,-332,0,9495676108,0,ZFEE,202601,20260126,0,0,,,,,,,,,,
12/01/2026,2041985215,10264808,1001356428,NRFUS,1001356428,NRFUS,US11,1,USD,126109,US11,DAL1,DR,1795,NRFUS,US11,DAL1,DR,R,RA,SR,R3,20250819,202508,20250826,202508,N,BILLED,0, Review and analyze correspondence with client regarding K Prime testing and stickers.,830,-83,830,-83,0,0,-83,-83,-83,0,-83,83,0,0,8248082691,9495646503,S1,20260109,202601,USD,-0.1,0,0,9495676108,0,ZFEE,202601,20260126,0,0,,,,,,,,,,
12/01/2026,2041985215,10264808,1001356428,NRFUS,1001356428,NRFUS,US11,1,USD,126109,US11,DAL1,DR,1795,NRFUS,US11,DAL1,DR,R,RA,SR,R3,20250819,202508,20250826,202508,N,BILLED,0, Review and analyze correspondence with client regarding K Prime testing and stickers.,830,83,830,83,0,0,83,83,83,0,83,-83,0,0,9495676108, ,ZL2,20260109,202601,USD,0.1,0,0,9495676108,1,ZFEE,202601,20260126,0.1,49.385,,,,,,,,,,
12/01/2026,2041986857,10264808,1001356428,NRFUS,1001356428,NRFUS,US11,1,USD,126109,US11,DAL1,DR,1795,NRFUS,US11,DAL1,DR,R,RA,SR,R3,20250822,202508,20250826,202508,N,BILLED,0, Review status of testing results.,830,-83,830,-83,0,0,-83,-83,-83,0,-83,83,0,0,8248082691,9495646503,S1,20260109,202601,USD,-0.1,0,0,9495676108,0,ZFEE,202601,20260126,0,0,,,,,,,,,,
12/01/2026,2041986857,10264808,1001356428,NRFUS,1001356428,NRFUS,US11,1,USD,126109,US11,DAL1,DR,1795,NRFUS,US11,DAL1,DR,R,RA,SR,R3,20250822,202508,20250826,202508,N,BILLED,0, Review status of testing results.,830,83,830,83,0,0,83,83,83,0,83,-83,0,0,9495676108, ,ZL2,20260109,202601,USD,0.1,0,0,9495676108,1,ZFEE,202601,20260126,0.1,49.385,,,,,,,,,,
